feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64,feature_65,feature_66,feature_67,feature_68,feature_69,feature_70,feature_71,feature_72,feature_73,feature_74,feature_75,feature_76,feature_77,feature_78,feature_79,feature_80,feature_81,feature_82,feature_83,feature_84,feature_85,feature_86,feature_87,feature_88,feature_89,feature_90,feature_91,feature_92,feature_93,feature_94,feature_95,feature_96,feature_97,feature_98,feature_99,feature_100,feature_101,feature_102,feature_103,feature_104,feature_105,feature_106,feature_107,feature_108,feature_109,feature_110,feature_111,label
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38804473627358244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38804473627358244,0.0,0.5448979567519758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2975409968076492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4982342657975706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15370407713482645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14334621286784907,0.0,0.14487123096286708,0
0.0,0.0,0.0,0.17947440962519015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17947440962519015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1822054558084275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2691817401680582,0.0,0.0,0.1950227004163483,0.0,0.0,0.0,0.4386518765410413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17947440962519015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4417774860507814,0.0,0.0,0.0,0.0,0.26519895604968996,0.0,0.2691817401680582,0.2691817401680582,0.0,0.0,0.0,0.2691817401680582,0.0,0.0,0.0,0.18856797634537975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08793034570434217,0.1822054558084275,0.08886581072722308,2
0.0,0.0,0.0,0.21084951356785178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3186785145357228,0.0,0.21084951356785178,0.0,0.3444845728554983,0.27964330339493004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27964330339493004,0.0,0.0,0.0,0.0,0.0,0.0,0.3444845728554983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22086105990524063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22911590350596958,0.0,0.0,0.0,0.2576677504816891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21084951356785178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2215327865957613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10330202873118352,0.21405799192679723,0.31320308567296534,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.190464787738723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5538862056640553,0.0,0.31816815886504896,0.0,0.0,0.12213483070630037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12386822318679053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16341786638805494,0.2975395084576893,0.0,0.0,0.0,0.26724721174472466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.190464787738723,0.190464787738723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13362360587236233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.190464787738723,0.0,0.0,0.06212247796195665,0.3740867025481519,0.0,0.0,0.0,0.0,0.1846287352213518,0.0,0.0,0.0,0.0,0.0,0.0,0.05793614662545077,0.0,0.17565753662314007,2
0.0,0.0,0.20800290010975556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20516881858736782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2065735899841772,0.2065735899841772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.508491615136159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6393098938883247,0.284617629619295,0.0,0.0,0.0,0.0,0.0,0.0,0.284617629619295,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.17017308379121593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25720005059009204,0.0,0.17017308379121593,0.0,0.0,0.22569539049452922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22569539049452922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18491557881955772,0.0,0.0,0.0,0.2079592926303062,0.0,0.0,0.0,0.19268214822906277,0.0,0.5164118623027175,0.0,0.17017308379121593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5164118623027175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17879537314526675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0833733239105494,0.17276259252367704,0.1685206162442842,2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3811077007057733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3811077007057733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5672980588297012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2922218872184888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48932738342073495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15095632526415084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14078362746410344,0.0,0.1422813829685545,0
0.0,0.0,0.0,0.0,0.0,0.2936182305723277,0.0,0.2936182305723277,0.0,0.0,0.0,0.0,0.0,0.0,0.2936182305723277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2936182305723277,0.0,0.14115268381592408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21787328960485766,0.0,0.0,0.31125275751842674,0.0,0.0,0.0,0.5872364611446554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2936182305723277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.218548794441807,0.0,0.0,0.07724209801113273,0.0,0.07806385391809016,0
0.23804551607393004,0.18752938482955514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23804551607393004,0.0,0.0,0.0,0.0,0.0,0.3292163239012677,0.0,0.0,0.0,0.0,0.28889032723593233,0.0,0.0,0.0,0.0,0.3358505866394582,0.0,0.0,0.0,0.0,0.28889032723593233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3358505866394582,0.23804551607393004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2661881040994429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3358505866394582,0.0,0.0,0.0,0.0,0.0,0.0,0.22885825777402735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10671793860960499,0.0,0.215706558588277,0
0.0,0.0,0.0,0.0,0.0,0.0,0.6671754511205344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2746794998659863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2138747115085598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28216235068121037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3335877255602672,0.0,0.0,0.0,0.3335877255602672,0.3335877255602672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10003434558636104,0.0,0.10109858149528685,0
0.0,0.0,0.2895915314702171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40698819279139137,0.0,0.0,0.0,0.4172849207573433,0.0,0.0,0.0,0.0,0.0,0.0,0.2856457883678534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28760157792633045,0.28760157792633045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3539731068397207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40698819279139137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1378495106457344,0.0,0.1393160509464393,2
0.0,0.12982145265975675,0.0,0.1507920050498206,0.0,0.0,0.0,0.0,0.0,0.0,0.19566661494871307,0.0,0.0,0.0,0.0,0.0,0.0,0.1507920050498206,0.0,0.0,0.0,0.0,0.0,0.0,0.4857464656488425,0.0,0.0,0.0,0.0,0.7062939821245056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16385547158186112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1507920050498206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15843229851369306,0.0,0.0,0.0,0.0,0.0,0.23543132737483521,0.0,0.0,0.0,0.0,0.0,0.0,0.0738779036029248,0.1530865936249498,0.07466386883746032,2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2835903566112433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1899646113241679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2835903566112433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4156677698979719,0.449535492092321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20783388494898594,0.4527386526945942,0.0,0.0,0.0,0.0,0.271778942678279,0.0,0.0,0.0,0.2835903566112433,0.0,0.0,0.0,0.0,0.0,0.0,0.09662331631601073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09011203038214076,0.0,0.09107070570506867,2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5530559283625418,0.0,0.0,0.0,0.0,0.32559321309169936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15652419051283126,0.0,0.0,0.0,0.0,0.0,0.0,0.2765279641812709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2765279641812709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3237469499941947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5530559283625418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.22852480874690395,0.36005817298645587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22852480874690395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3112779901757489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21903881330024874,0.0,0.0,0.0,0.3056688694343837,0.0,0.22852480874690395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6113377388687674,0.21970499781107594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10244972017473207,0.0,0.20707930508352634,0
